"country_name","country_code","anio","tasa de crecimiento PBI"
"Unión Europea","EUU",2010,2.18451950204496
"Unión Europea","EUU",2023,0.455502395989242
"Frágiles y situaciones de conflicto afectados","FCS",2000,5.42659166900299
"Frágiles y situaciones de conflicto afectados","FCS",2010,7.04432621611899
"Frágiles y situaciones de conflicto afectados","FCS",2023,1.96188263793231
"Finlandia","FIN",2000,5.75373770498848
"Finlandia","FIN",2010,3.1682879121621
"Finlandia","FIN",2023,-0.946904862611035
"Fiji","FJI",2000,-1.69999841605511
"Fiji","FJI",2010,2.95467242212241
"Fiji","FJI",2023,7.5242913513424
"Francia","FRA",2000,4.14099996402915
"Francia","FRA",2010,2.00032476039051
"Francia","FRA",2023,0.936487518850853
"Islas Feroe","FRO",2000,NA
"Islas Feroe","FRO",2010,-0.379817991218616
"Islas Feroe","FRO",2023,2.4890581166362
"Micronesia (Estados Federados de)","FSM",2000,4.83390378617111
"Micronesia (Estados Federados de)","FSM",2010,2.25938995585932
"Micronesia (Estados Federados de)","FSM",2023,0.482147762457146
"Gabón","GAB",2000,-1.88296639760897
"Gabón","GAB",2010,7.08988731455126
"Gabón","GAB",2023,2.44588083096593
"Reino Unido","GBR",2000,4.34163419265596
"Reino Unido","GBR",2010,2.23331508815346
"Reino Unido","GBR",2023,0.39708234553963
"Georgia","GEO",2000,1.84038117927339
"Georgia","GEO",2010,6.24640865303363
"Georgia","GEO",2023,7.83220126555726
"Ghana","GHA",2000,3.70000008164408
"Ghana","GHA",2010,7.89971194051621
"Ghana","GHA",2023,3.14009099763754
"Gibraltar","GIB",2000,NA
"Gibraltar","GIB",2010,NA
"Gibraltar","GIB",2023,NA
"Guinea","GIN",2000,2.50306056299607
"Guinea","GIN",2010,4.81336016967553
"Guinea","GIN",2023,5.54172668627702
"Gambia","GMB",2000,5.50000021632955
"Gambia","GMB",2010,5.90833580968288
"Gambia","GMB",2023,4.79750894530943
"Guinea-Bissau","GNB",2000,1.10027815777423
"Guinea-Bissau","GNB",2010,5.60536311358261
"Guinea-Bissau","GNB",2023,4.46369936133392
"Guinea Ecuatorial","GNQ",2000,18.2137799569674
"Guinea Ecuatorial","GNQ",2010,-8.92417588851806
"Guinea Ecuatorial","GNQ",2023,-5.08930872071532
"Grecia","GRC",2000,4.13782699405849
"Grecia","GRC",2010,-5.6937412158003
"Grecia","GRC",2023,2.33212444945818
"Granada","GRD",2000,4.88795213650562
"Granada","GRD",2010,-0.511146187173722
"Granada","GRD",2023,4.67976181593586
"Groenlandia","GRL",2000,7.10159688181619
"Groenlandia","GRL",2010,1.73582505889665
"Groenlandia","GRL",2023,0.865961986998158
"Guatemala","GTM",2000,3.6088687174876
"Guatemala","GTM",2010,2.88417542800377
"Guatemala","GTM",2023,3.53315670086947
"Guam","GUM",2000,NA
"Guam","GUM",2010,2.26325193567601
"Guam","GUM",2023,NA
"Guyana","GUY",2000,-1.36380390261873
"Guyana","GUY",2010,4.13844160137342
"Guyana","GUY",2023,33.795011115873
"Ingreso alto","HIC",2000,4.26105914769094
"Ingreso alto","HIC",2010,3.03649655352289
"Ingreso alto","HIC",2023,1.82132848641616
